OBJECTID,PlotKey,RecKey,DateModified,FormType,FormDate,LineKey,Observer,Recorder,DataEntry,DataErrorChecking,SoilStabSubSurface,Notes,DateLoadedInDb,PrimaryKey,DBKey,created_user,created_date,last_edited_user,last_edited_date,GlobalID
55175,180529142927153,1805301400225366,10/10/2018 14:20:21,Soil,5/28/2018 0:00:00,,Ben Selig,Ben Selig,Ben Selig,Mira Fishman,1,,2018-09-01,1805291429271532018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{6EF423A8-55C7-4268-B003-36E4D2A4F6AE}
55176,1805291022486701,180530141513221,10/10/2018 7:56:16,Soil,5/29/2018 0:00:00,,Ben Selig,Ben Selig,Ben Selig,Mira Fishman,1,,2018-09-01,18052910224867012018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{26F67947-5733-4167-BFCD-A90D5A78AC15}
55177,1805031155017649,1805301422246132,6/11/2018 18:44:33,Soil,5/3/2018 0:00:00,,Ben Selig,Ben Selig,Ben Selig,Mira Fishman,1,,2018-09-01,18050311550176492018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{A68F7B3D-0C58-48C4-9F88-6CFA01907DAC}
55178,1805030849015718,1805301425465587,6/11/2018 19:15:55,Soil,5/3/2018 0:00:00,,Ben Selig,Ben Selig,Mira Fishman,Mira Fishman,1,,2018-09-01,18050308490157182018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{18A900CD-B32C-4925-ABA4-9E2670F85EC1}
55179,1805180903495234,1805301428415758,10/10/2018 14:23:52,Soil,5/18/2018 0:00:00,,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,1,,2018-09-01,18051809034952342018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{BA4BB404-EF16-483C-9EDF-8032DC77D71D}
55180,1805161458571962,1805301431325361,10/2/2018 12:34:55,Soil,5/16/2018 0:00:00,,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,1,,2018-09-01,18051614585719622018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{93A8CF8E-CD5C-4145-9513-2D18FC96A6E6}
55181,1805161012338292,180530145646235,10/10/2018 14:04:45,Soil,5/16/2018 0:00:00,,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,1,,2018-09-01,18051610123382922018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{E535865F-2CE7-4D33-8FC6-0A7AFD5F41CC}
55182,1805301349442755,1805301501254562,6/11/2018 18:16:35,Soil,4/4/2018 0:00:00,,Erin Kowalski,Ken Holsinger,Ben Selig,Mira Fishman,1,,2018-09-01,18053013494427552018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{562FFE9C-D87A-40AF-96E3-6142A08BC533}
55183,1805301511504935,1805301525043804,6/11/2018 19:00:41,Soil,4/24/2018 0:00:00,,Ben Selig,Ben Selig,Ben Selig,Mira Fishman,1,,2018-09-01,18053015115049352018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{51E1FC4F-496F-4538-B8AD-717CAD27FA51}
55184,1806060918014936,1806061142414442,10/10/2018 14:46:27,Soil,5/31/2018 0:00:00,,Ben Selig,Ben Selig,Mira Fishman,,1,,2018-09-01,18060609180149362018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{4EF65B57-B6AC-4076-A466-29E4B7D6E4EC}
55185,1805311253561244,1806061222426000,10/10/2018 14:29:11,Soil,5/31/2018 0:00:00,,Ben Selig,Ben Selig,Ben Selig,Mira Fishman,1,,2018-09-01,18053112535612442018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{C7A113F6-9A5E-4D62-A604-514C557E217B}
55186,1806050848519488,1806061232524547,10/10/2018 13:20:38,Soil,6/5/2018 0:00:00,,Ben Selig,Ben Selig,Ben Selig,Mira Fishman,1,,2018-09-01,18060508485194882018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{2B22A8AE-3CB5-4653-BAFB-CFD074643EF3}
55187,1806051204447804,1806061235422222,10/10/2018 13:09:13,Soil,6/5/2018 0:00:00,,Ben Selig,Ben Selig,Mira Fishman,Mira Fishman,1,,2018-09-01,18060512044478042018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{A0E4BB21-45A1-4241-A9E4-C8804ACE0AE4}
55188,1806041507059224,1806061307036897,6/11/2018 17:16:10,Soil,6/4/2018 0:00:00,,Ben Selig,Ben Selig,Ben Selig,Mira Fishman,1,,2018-09-01,18060415070592242018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{574B9021-4988-492C-9412-C0A9F0AD6D85}
55189,1806041049308040,1806061311264800,8/20/2018 12:33:45,Soil,6/4/2018 0:00:00,,Ben Selig,Ben Selig,Ben Selig,Mira Fishman,1,,2018-09-01,18060410493080402018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{C39DB2F6-680C-4623-B7B8-F87D10902495}
55190,1805310915069787,1806061337549240,6/10/2018 21:12:09,Soil,5/31/2018 0:00:00,,Ben Selig,Ben Selig,Ben Selig,Mira Fishman,1,,2018-09-01,18053109150697872018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{2329A0C7-21F3-4270-BD48-25A52BD78721}
55191,1806071025242948,1806071222546494,10/10/2018 14:16:21,Soil,6/7/2018 0:00:00,,Ben Selig,Ben Selig,Ben Selig,Mira Fishman,1,,2018-09-01,18060710252429482018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{2B47C10F-55C7-4B5C-8A3B-85EE2193BE6C}
55192,1807310858599659,1807311019455930,10/10/2018 13:15:14,Soil,7/31/2018 0:00:00,,Ben Selig,Ben Selig,Mira Fishman,Mira Fishman,1,,2018-09-01,18073108585996592018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{DF0D9F0B-0849-4F57-BB27-43D2377BDEBD}
55193,1807260851213498,1807311602004265,10/9/2018 9:21:34,Soil,7/26/2018 0:00:00,,Ben Selig,Ben Selig,Mira Fishman,Mira Fishman,1,,2018-09-01,18072608512134982018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{FD05E97D-955A-4285-91D0-0680DDA3F214}
55194,1807261237336629,1807311605525760,10/2/2018 17:38:48,Soil,7/26/2018 0:00:00,,Ben Selig,Ben Selig,Mira Fishman,Mira Fishman,1,,2018-09-01,18072612373366292018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{E5852D88-2D61-406A-A121-FE45F839EE20}
55195,1807301239027130,1808081947248162,10/2/2018 17:47:32,Soil,7/30/2018 0:00:00,,Ben Selig,Ben Selig,Mira Fishman,Mira Fishman,1,,2018-09-01,18073012390271302018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{21AF02FE-FDCF-4A39-8D32-90745503A1F4}
55196,1808221314288428,1808230900565164,10/10/2018 13:39:35,Soil,8/23/2018 0:00:00,,Ben Selig,Ben Selig,Ben Selig,Mira Fishman,1,,2018-09-01,18082213142884282018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{CAC24862-EDE5-45FA-A6AA-D6A72C7152DE}
55197,180823090935958,18082310081469,10/12/2018 10:39:05,Soil,8/16/2018 0:00:00,,Ben Selig,Ben Selig,Ben Selig,,1,,2018-09-01,1808230909359582018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{56CC6447-7E25-4F52-98F3-66EB22DE36D5}
55198,1808211333381603,1808231133338727,10/10/2018 13:49:45,Soil,8/21/2018 0:00:00,,Ben Selig,Paul Kieras,Ben Selig,Mira Fishman,1,,2018-09-01,18082113333816032018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{F28E5428-90B2-4D9B-9A6C-722A2C7590A1}
55199,1808210940352858,1808231152101976,10/10/2018 13:54:38,Soil,8/21/2018 0:00:00,,Tiffany Reese,Tiffany Reese,Ben Selig,Mira Fishman,1,,2018-09-01,18082109403528582018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{AEAA5C64-B07B-48B9-8D0D-046D96198B8E}
55200,1809051448095805,1809051506213284,10/10/2018 12:55:16,Soil,8/29/2018 0:00:00,,Not Specified,Not Specified,Mira Fishman,Mira Fishman,1,,2018-09-01,18090514480958052018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{FC56BB51-2240-4B2A-8620-9CB6E2FB8EEF}
55201,1809171208344640,1809171221578905,10/9/2018 8:28:06,Soil,9/13/2018 0:00:00,,Mira Fishman,Mira Fishman,Mira Fishman,,1,,2018-09-01,18091712083446402018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{F05AAE98-D615-4EE9-9605-19E249C292FD}
55202,1808291158249299,1809171330243784,10/1/2018 12:20:32,Soil,8/29/2018 0:00:00,,Ben Selig,Paul Kieras,Mira Fishman,,1,,2018-09-01,18082911582492992018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{B7502FE1-CAF6-4650-A232-1FED86FABBAB}
55203,1809171404116466,180917141445431,10/10/2018 13:04:17,Soil,9/10/2018 0:00:00,,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,1,,2018-09-01,18091714041164662018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{042288C7-5216-4CC9-B786-B10060047FE1}
55204,1808220943253882,1809171538281275,10/10/2018 13:26:44,Soil,8/22/2018 0:00:00,,Tiffany Reese,Tiffany Reese,Mira Fishman,Mira Fishman,1,,2018-09-01,18082209432538822018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{F0B67B6B-C03C-4633-A543-661210828C04}
55205,1808291709443255,1809171613545178,10/10/2018 8:54:51,Soil,8/29/2018 0:00:00,,Baili Foster,Baili Foster,Mira Fishman,Mira Fishman,1,,2018-09-01,18082917094432552018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{BAB80F57-BFFC-471E-A014-EDD48D200DFD}
55206,1809171417566386,1810101103493597,10/10/2018 11:06:11,Soil,9/12/2018 0:00:00,,Mira Fishman,Mira Fishman,Mira Fishman,Mira Fishman,1,,2018-09-01,18091714175663862018-09-01,CO_UncompahgreFO_Intensification_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{ADF466AF-D5CB-4B9C-9731-8F3507650DB3}
55207,1808271323275131,1810151035245505,10/15/2018 10:39:53,Soil,8/1/2018 0:00:00,,Laura Moreno,Laura Moreno,Baili Foster,,1,"T1, Pos14 moved 1x",2018-09-01,18082713232751312018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{6FC73D3B-424F-41C4-91B6-23DD96F17935}
55208,1806131555317304,181015123729496,10/15/2018 12:41:55,Soil,8/1/2018 0:00:00,,Laura Moreno,Laura Moreno,Baili Foster,,1,,2018-09-01,18061315553173042018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{1AD400E1-E226-47E6-9900-2125FAE3B2B7}
55209,1808281040025135,181015135510880,10/15/2018 13:58:51,Soil,8/26/2018 0:00:00,,Not Specified,Paul Kieras,Baili Foster,,1,,2018-09-01,18082810400251352018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{C0539203-434C-48D0-A3F4-4600E50703E8}
55210,1807250818058858,1810161629481392,10/16/2018 16:33:14,Soil,7/25/2018 0:00:00,,ben selig,ben selig,Baili Foster,,1,"T2, pos24 bedrock",2018-09-01,18072508180588582018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{97203D30-B220-4C65-8516-3B311CF6B807}
55211,1809261320433757,1810220849373450,10/22/2018 9:02:31,Soil,9/26/2018 0:00:00,,Laura Moreno,Laura Moreno,Baili Foster,,1,,2018-09-01,18092613204337572018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{DD519D5A-7561-4BDA-83B1-846C2B3098FA}
55212,1809251442103462,1810221047229198,10/22/2018 10:50:54,Soil,9/11/2018 0:00:00,,Tiffany Reese,Tiffany Reese,Baili Foster,,1,"T3, pos 20 moved two times due to rock",2018-09-01,18092514421034622018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{57BCB3C5-FD84-4AD5-9E46-E4DC249335D4}
55213,1809051301274613,1810221122195143,10/22/2018 11:27:09,Soil,9/5/2018 0:00:00,,Baili Foster,Baili Foster,Baili Foster,,1,"T1 pos 16 and 20 skipped due to bedrock along the transect

T2, pos 16, 20, 24 skipped doe to bedrock along transect",2018-09-01,18090513012746132018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{138FA86E-637A-405E-80AA-A92CC933FCDD}
55214,1806041132192184,1810221634034900,10/22/2018 16:38:19,Soil,6/4/2018 0:00:00,,Baili Foster,Baili Foster,Baili Foster,,1,,2018-09-01,18060411321921842018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{FD8B6F74-BA08-4DCF-914E-B49406EB25CE}
55215,1806112021163222,181010110534374,10/10/2018 11:08:10,Soil,6/12/2018 0:00:00,,Laura Moreno,Laura Moreno,Laura Moreno,,1,,2018-09-01,18061120211632222018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{4A8C55C0-6EBF-4E14-9166-6B88D180B6EF}
55216,180626080628463,1810101451052888,10/10/2018 14:54:40,Soil,6/26/2018 0:00:00,,Baili Foster,Phoebe Roberts,Laura Moreno,,1,,2018-09-01,1806260806284632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{0DCC7C50-B6F2-4AED-BEEF-E10852618CC8}
55217,1808091137568820,1810101522355624,10/10/2018 15:28:03,Soil,8/9/2018 0:00:00,,Baili Foster,Nicole Weprin,Laura Moreno,,1,"Line 1, Positions 16 and 20 moved 15 cm; Line 2, Positions 4 and 8 moved 30 cm; Line 2, Position 16 moved 45 cm; Line 3, Position 24 moved 15 cm",2018-09-01,18080911375688202018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{546B481B-D4C0-40E2-B923-7C58F2A9F1C7}
55218,1807031546006261,1810110826329222,10/11/2018 8:33:12,Soil,7/3/2018 0:00:00,,Tiffany Reese,Tiffany Reese,Laura Moreno,,1,,2018-09-01,18070315460062612018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{BC0A11AC-7B16-4B2B-A636-9E8B6F82D49F}
55219,1806130936338879,1810110957098493,10/22/2018 11:33:52,Soil,6/13/2018 0:00:00,,Laura Moreno,Laura Moreno,Laura Moreno,,1,"Line 2, Position 15 and 23 were under duff layers",2018-09-01,18061309363388792018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{CC39DB47-8657-42E1-AFC6-A071F8AFF99F}
55220,1806270851374449,1810111053531687,10/11/2018 10:57:51,Soil,6/13/2018 0:00:00,,Laura Moreno,Laura Moreno,Laura Moreno,,1,"Line 3, Position 9 was under a shrub, under a tree",2018-09-01,18062708513744492018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{628778D1-7A66-47F6-B1E0-150C2D6D3772}
55221,1806291018144744,1810111402171010,10/11/2018 14:04:53,Soil,6/29/2018 0:00:00,,Tiffany Reese,Tiffany Reese,Laura Moreno,,1,,2018-09-01,18062910181447442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{6AF09AEB-5AD0-4561-9C72-A36DBE7FC946}
55222,1807120821463630,1810111434212292,10/11/2018 14:40:44,Soil,6/29/2018 0:00:00,,Laura Moreno,Laura Moreno,Laura Moreno,,1,"Line 1, Position 2 moved 2 times; Line 2, Position 20 moved 4 times; Line 2, Position 24 moved 2 times; Line 3, Position 16 moved 1 time",2018-09-01,18071208214636302018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{8FCFC5C4-B658-4B24-B762-E83C8D644231}
55223,1807251448448388,1810111512246816,10/30/2018 15:42:22,Soil,7/25/2018 0:00:00,,ben selig,ben selig,Laura Moreno,,1,,2018-09-01,18072514484483882018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{911246E6-5355-49F9-8B92-76377C51AD20}
55224,1805291252206142,1805291817405703,6/7/2018 8:48:32,Soil,5/29/2018 0:00:00,,Laura Moreno,Laura Moreno,,,1,,2018-09-01,18052912522061422018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{E75A8E34-779C-4BFB-8FB7-265765C8BF7A}
55225,1806111307036587,1806111833182255,9/24/2018 14:58:29,Soil,6/11/2018 0:00:00,,Tiffany Reese,Tiffany Reese,Laura Moreno,Laura Moreno,1,,2018-09-01,18061113070365872018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{BFD89DE3-9F8E-414B-9C1A-28DFB17FAF45}
55226,1806112027227212,180612155449562,6/12/2018 16:29:25,Soil,6/12/2018 0:00:00,,Baili Foster,Baili Foster,,,1,"Bedrock for lines 1 &2. Also BR fot T3 pos 12, 16, 4. No samples collected",2018-09-01,18061120272272122018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{9AC556D8-677C-4D25-9C88-BD09342F413C}
55227,1807030852009198,1807031136235410,10/1/2018 9:19:01,Soil,6/25/2018 0:00:00,,Baili Foster,Baili Foster,Ben Selig,Laura Moreno,1,,2018-09-01,18070308520091982018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{199DD573-D4D6-4885-9E42-513EF7DF4B12}
55228,1807031211506822,1807031242045063,10/10/2018 13:39:00,Soil,6/25/2018 0:00:00,,Tiffany Reese,Tiffany Reese,Ben Selig,Baili Foster,1,,2018-09-01,18070312115068222018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{1261A07F-DB4D-4964-9DBA-7D0D006FEEDB}
55229,1807040855423163,1807040935031412,10/10/2018 14:18:42,Soil,6/14/2018 0:00:00,,Baili Foster,Baili Foster,Ben Selig,Baili Foster,1,"T1 pos16, moved 1x (15cm) due to cow manure",2018-09-01,18070408554231632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{D6428A62-B44E-44C0-8CFA-947899096B63}
55230,1807050909481096,1807050931111867,7/5/2018 10:58:46,Soil,7/5/2018 0:00:00,,Cassandra Owen,Cassandra Owen,,,1,T1 pos 8animal burrow spoils. T2 pos 8 moved twice dueto footsteps,2018-09-01,18070509094810962018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{5CCDFA9F-83F7-4630-ADE1-00EE68F9D23C}
55231,1807190834558036,1807201035361570,10/30/2018 15:29:19,Soil,7/19/2018 0:00:00,,ben selig,ben selig,Laura Moreno,,1,,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{795C34EB-BC94-4F62-9A92-893B42333C99}
55232,1807181039285683,180723151215216,10/11/2018 15:19:05,Soil,7/18/2018 0:00:00,,Tiffany Reese,Tiffany Reese,Laura Moreno,Laura Moreno,1,,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{27D474F4-0979-4B99-A79E-06D0D3F98B7D}
55233,1807301346313043,1807311508159014,7/31/2018 15:11:32,Soil,7/31/2018 0:00:00,,Baili Foster,Baili Foster,,,1,,2018-09-01,18073013463130432018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{49DB5701-C418-42C6-A4E2-0A4E074BF077}
55234,1807160739232863,1808021205259538,11/5/2018 11:31:10,Soil,6/14/2018 0:00:00,,Laura Moreno,Tiffany Reese,Laura Moreno,,1,"Soil Stability boxes were left at the truck, 1 mile upslope from our plot location. No peds were collected or sampled.",2018-09-01,18071607392328632018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{2F054082-7F62-4F0A-9CDA-39BBD15FF439}
55235,1806051555386772,1808060851417538,9/27/2018 15:43:57,Soil,8/5/2018 0:00:00,,Laura Moreno,Laura Moreno,Laura Moreno,,1,,2018-09-01,18060515553867722018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{EA53A77A-722C-45E8-9A87-A1266D1A69F0}
55236,1806281146109452,1808061035473030,10/9/2018 15:34:36,Soil,6/28/2018 0:00:00,,Baili Foster,Phoebe Roberts,Laura Moreno,,1,,2018-09-01,18062811461094522018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{00777F3F-DCC0-4059-AA5D-C062B3549672}
55237,1807041423298144,1808061251447304,8/6/2018 12:54:33,Soil,7/4/2018 0:00:00,,Laura Moreno,Laura Moreno,Laura Moreno,,1,,2018-09-01,18070414232981442018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{267CD1DB-5D50-4849-B995-847F5B14A6CB}
55238,1807101219539268,1808061332355108,10/9/2018 15:35:32,Soil,7/10/2018 0:00:00,,Baili Foster,Baili Foster,Laura Moreno,,1,,2018-09-01,18071012195392682018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{22F80FAE-7A3B-433B-9278-84FEF128FCAE}
55239,1807021355453575,180806142544827,10/9/2018 15:41:35,Soil,7/2/2018 0:00:00,,Laura Moreno,Laura Moreno,Laura Moreno,,1,"Line 1, Pos. 10 moved 5x

Line 1, Pos. 2, 10, & 14 - heavy duff/organic layer; all 6's; 

most 6's are cyanobacteria hits",2018-09-01,18070213554535752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{82112376-1F8A-4E42-ABD8-84680CFB7048}
55240,1805311058507595,1808061444353767,10/15/2018 8:43:38,Soil,5/31/2018 0:00:00,,Baili Foster,Baili Foster,Laura Moreno,Baili Foster,1,,2018-09-01,18053110585075952018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{8DAD9644-57D7-476B-9CB8-5BE52CAB6EA6}
55241,1808231203413713,1808231406584732,10/15/2018 13:17:26,Soil,8/23/2018 0:00:00,,Erin Kowalski,Erin Kowalski,,,1,"t2 @ pos 16moved 13 spaces

Several samples not taken due to boulders on plot",2018-09-01,18082312034137132018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,DBROWNING,7/24/2019 16:37:19,DBROWNING,7/24/2019 16:37:19,{D50FD4AE-7EA2-43F8-AA14-D08B373601E3}
